id,case_num,pn_num,feature_num
92664_005,9,92664,005
92664_006,9,92664,006
92664_007,9,92664,007
92664_008,9,92664,008
92664_009,9,92664,009
92664_010,9,92664,010
92664_011,9,92664,011
92664_012,9,92664,012
92775_000,9,92775,000
92775_001,9,92775,001
92775_002,9,92775,002
92775_003,9,92775,003
92775_004,9,92775,004
92775_005,9,92775,005
92775_006,9,92775,006
92775_007,9,92775,007
92775_008,9,92775,008
92775_009,9,92775,009
92775_010,9,92775,010
92775_011,9,92775,011
92775_012,9,92775,012
92886_000,9,92886,000
92886_001,9,92886,001
92886_002,9,92886,002
92886_003,9,92886,003
92886_004,9,92886,004
92886_005,9,92886,005
92886_006,9,92886,006
92886_007,9,92886,007
92886_008,9,92886,008
92886_009,9,92886,009
92886_010,9,92886,010
92886_011,9,92886,011
92886_012,9,92886,012
92997_000,9,92997,000
92997_001,9,92997,001
92997_002,9,92997,002
92997_003,9,92997,003
92997_004,9,92997,004
92997_005,9,92997,005
92997_006,9,92997,006
92997_007,9,92997,007
92997_008,9,92997,008
92997_009,9,92997,009
92997_010,9,92997,010
92997_011,9,92997,011
92997_012,9,92997,012
93108_000,9,93108,000
93108_001,9,93108,001
93108_002,9,93108,002
93108_003,9,93108,003
93108_004,9,93108,004
93108_005,9,93108,005
93108_006,9,93108,006
93108_007,9,93108,007
93108_008,9,93108,008
93108_009,9,93108,009
93108_010,9,93108,010
93108_011,9,93108,011
93108_012,9,93108,012
93219_000,9,93219,000
93219_001,9,93219,001
93219_002,9,93219,002
93219_003,9,93219,003
93219_004,9,93219,004
93219_005,9,93219,005
93219_006,9,93219,006
93219_007,9,93219,007
93219_008,9,93219,008
93219_009,9,93219,009
93219_010,9,93219,010
93219_011,9,93219,011
93219_012,9,93219,012
93330_000,9,93330,000
93330_001,9,93330,001
93330_002,9,93330,002
93330_003,9,93330,003
93330_004,9,93330,004
93330_005,9,93330,005
93330_006,9,93330,006
93330_007,9,93330,007
93330_008,9,93330,008
93330_009,9,93330,009
93330_010,9,93330,010
93330_011,9,93330,011
93330_012,9,93330,012
93441_000,9,93441,000
93441_001,9,93441,001
93441_002,9,93441,002
93441_003,9,93441,003
93441_004,9,93441,004
93441_005,9,93441,005
93441_006,9,93441,006
93441_007,9,93441,007
93441_008,9,93441,008
93441_009,9,93441,009
93441_010,9,93441,010
93441_011,9,93441,011
93441_012,9,93441,012
93552_000,9,93552,000
93552_001,9,93552,001
93552_002,9,93552,002
93552_003,9,93552,003
93552_004,9,93552,004
93552_005,9,93552,005
93552_006,9,93552,006
93552_007,9,93552,007
93552_008,9,93552,008
93552_009,9,93552,009
93552_010,9,93552,010
93552_011,9,93552,011
93552_012,9,93552,012
93663_000,9,93663,000
93663_001,9,93663,001
93663_002,9,93663,002
93663_003,9,93663,003
93663_004,9,93663,004
93663_005,9,93663,005
93663_006,9,93663,006
93663_007,9,93663,007
93663_008,9,93663,008
93663_009,9,93663,009
93663_010,9,93663,010
93663_011,9,93663,011
93663_012,9,93663,012
93774_000,9,93774,000
93774_001,9,93774,001
93774_002,9,93774,002
93774_003,9,93774,003
93774_004,9,93774,004
93774_005,9,93774,005
93774_006,9,93774,006
93774_007,9,93774,007
93774_008,9,93774,008
93774_009,9,93774,009
93774_010,9,93774,010
93774_011,9,93774,011
93774_012,9,93774,012
93885_000,9,93885,000
93885_001,9,93885,001
93885_002,9,93885,002
93885_003,9,93885,003
93885_004,9,93885,004
93885_005,9,93885,005
93885_006,9,93885,006
93885_007,9,93885,007
93885_008,9,93885,008
93885_009,9,93885,009
93885_010,9,93885,010
93885_011,9,93885,011
93885_012,9,93885,012
93996_000,9,93996,000
93996_001,9,93996,001
93996_002,9,93996,002
93996_003,9,93996,003
93996_004,9,93996,004
93996_005,9,93996,005
93996_006,9,93996,006
93996_007,9,93996,007
93996_008,9,93996,008
93996_009,9,93996,009
93996_010,9,93996,010
93996_011,9,93996,011
93996_012,9,93996,012
94107_000,9,94107,000
94107_001,9,94107,001
94107_002,9,94107,002
94107_003,9,94107,003
94107_004,9,94107,004
94107_005,9,94107,005
94107_006,9,94107,006
94107_007,9,94107,007
94107_008,9,94107,008
94107_009,9,94107,009
94107_010,9,94107,010
94107_011,9,94107,011
94107_012,9,94107,012
94218_000,9,94218,000
94218_001,9,94218,001
94218_002,9,94218,002
94218_003,9,94218,003
94218_004,9,94218,004
94218_005,9,94218,005
94218_006,9,94218,006
94218_007,9,94218,007
94218_008,9,94218,008
94218_009,9,94218,009
94218_010,9,94218,010
94218_011,9,94218,011
94218_012,9,94218,012
94329_000,9,94329,000
94329_001,9,94329,001
94329_002,9,94329,002
94329_003,9,94329,003
94329_004,9,94329,004
94329_005,9,94329,005
94329_006,9,94329,006
94329_007,9,94329,007
94329_008,9,94329,008
94329_009,9,94329,009
94329_010,9,94329,010
94329_011,9,94329,011
94329_012,9,94329,012
94440_000,9,94440,000
94440_001,9,94440,001
94440_002,9,94440,002
94440_003,9,94440,003
94440_004,9,94440,004
94440_005,9,94440,005
94440_006,9,94440,006
94440_007,9,94440,007
94440_008,9,94440,008
94440_009,9,94440,009
94440_010,9,94440,010
94440_011,9,94440,011
94440_012,9,94440,012
94551_000,9,94551,000
94551_001,9,94551,001
94551_002,9,94551,002
94551_003,9,94551,003
94551_004,9,94551,004
94551_005,9,94551,005
94551_006,9,94551,006
94551_007,9,94551,007
94551_008,9,94551,008
94551_009,9,94551,009
94551_010,9,94551,010
94551_011,9,94551,011
94551_012,9,94551,012
94662_000,9,94662,000
94662_001,9,94662,001
94662_002,9,94662,002
94662_003,9,94662,003
94662_004,9,94662,004
94662_005,9,94662,005
94662_006,9,94662,006
94662_007,9,94662,007
94662_008,9,94662,008
94662_009,9,94662,009
94662_010,9,94662,010
94662_011,9,94662,011
94662_012,9,94662,012
94773_000,9,94773,000
94773_001,9,94773,001
94773_002,9,94773,002
94773_003,9,94773,003
94773_004,9,94773,004
94773_005,9,94773,005
94773_006,9,94773,006
94773_007,9,94773,007
94773_008,9,94773,008
94773_009,9,94773,009
94773_010,9,94773,010
94773_011,9,94773,011
94773_012,9,94773,012
94884_000,9,94884,000
94884_001,9,94884,001
94884_002,9,94884,002
94884_003,9,94884,003
94884_004,9,94884,004
94884_005,9,94884,005
94884_006,9,94884,006
94884_007,9,94884,007
94884_008,9,94884,008
94884_009,9,94884,009
94884_010,9,94884,010
94884_011,9,94884,011
94884_012,9,94884,012
94995_000,9,94995,000
94995_001,9,94995,001
94995_002,9,94995,002
94995_003,9,94995,003
94995_004,9,94995,004
94995_005,9,94995,005
94995_006,9,94995,006
94995_007,9,94995,007
94995_008,9,94995,008
94995_009,9,94995,009
94995_010,9,94995,010
94995_011,9,94995,011
94995_012,9,94995,012
95106_000,9,95106,000
95106_001,9,95106,001
95106_002,9,95106,002
95106_003,9,95106,003
95106_004,9,95106,004
95106_005,9,95106,005
95106_006,9,95106,006
95106_007,9,95106,007
95106_008,9,95106,008
95106_009,9,95106,009
95106_010,9,95106,010
95106_011,9,95106,011
95106_012,9,95106,012
95217_000,9,95217,000
95217_001,9,95217,001
95217_002,9,95217,002
95217_003,9,95217,003
95217_004,9,95217,004
95217_005,9,95217,005
95217_006,9,95217,006
95217_007,9,95217,007
95217_008,9,95217,008
95217_009,9,95217,009
95217_010,9,95217,010
95217_011,9,95217,011
95217_012,9,95217,012
